gvkey,iid,efffrom,effthru,itemvalue,conml
005342,01,1996-08-19 00:00:00.000000,2004-06-30 00:00:00.000000,VVI,MoneyGram International Inc
005342,01,2004-07-01 00:00:00.000000,2900-01-01 00:00:00.000000,MGI,MoneyGram International Inc
005349,01,1986-12-14 00:00:00.000000,1989-07-30 00:00:00.000000,GLR,Grolier Inc
005349,01,1989-07-31 00:00:00.000000,2900-01-01 00:00:00.000000,6050B,Grolier Inc
005361,01,1986-12-14 00:00:00.000000,1998-09-24 00:00:00.000000,GQ,Grumman Corp
005361,01,1998-09-25 00:00:00.000000,2014-06-08 00:00:00.000000,GQ.,Grumman Corp
005361,01,2014-06-09 00:00:00.000000,2900-01-01 00:00:00.000000,GQ.1,Grumman Corp
005378,01,1986-12-14 00:00:00.000000,1989-06-06 00:00:00.000000,GW,Paramount Communications Inc
005378,01,1989-06-07 00:00:00.000000,1998-09-24 00:00:00.000000,PCI,Paramount Communications Inc
005378,01,1998-09-25 00:00:00.000000,2013-01-27 00:00:00.000000,PCI.,Paramount Communications Inc
005378,01,2013-01-28 00:00:00.000000,2900-01-01 00:00:00.000000,PCI.3,Paramount Communications Inc
005382,01,1987-04-30 00:00:00.000000,1988-01-30 00:00:00.000000,GO,Gulf Corp
005382,01,1988-01-31 00:00:00.000000,2008-12-16 00:00:00.000000,GO.,Gulf Corp
005382,01,2008-12-17 00:00:00.000000,2900-01-01 00:00:00.000000,GO.1,Gulf Corp
005399,01,1986-12-14 00:00:00.000000,2004-03-24 00:00:00.000000,HBOC,HBO & Co
005399,01,2004-03-25 00:00:00.000000,2900-01-01 00:00:00.000000,HBOC.1,HBO & Co
005439,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HAL,Halliburton Co
005458,01,1986-12-14 00:00:00.000000,2008-03-24 00:00:00.000000,HDL,Handleman Co
005458,01,2008-03-25 00:00:00.000000,2900-01-01 00:00:00.000000,HDLM,Handleman Co
005462,01,1987-04-30 00:00:00.000000,2900-01-01 00:00:00.000000,HNS,Hanes Corp
005468,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HBJ,Harcourt Brace Jovanovich
005476,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,JH,Harland (John H.) Co
005492,01,1986-12-14 00:00:00.000000,2019-06-30 00:00:00.000000,HRS,L3Harris Technologies Inc
005492,01,2019-07-01 00:00:00.000000,2900-01-01 00:00:00.000000,LHX,L3Harris Technologies Inc
005501,01,1986-12-14 00:00:00.000000,1988-04-28 00:00:00.000000,HNAT,Shawmut National Corp
005501,01,1988-04-29 00:00:00.000000,1988-12-29 00:00:00.000000,SHNA,Shawmut National Corp
005501,01,1988-12-30 00:00:00.000000,1996-12-11 00:00:00.000000,SNC,Shawmut National Corp
005501,01,1996-12-12 00:00:00.000000,2900-01-01 00:00:00.000000,SNC.1,Shawmut National Corp
005505,01,1986-12-14 00:00:00.000000,2008-11-25 00:00:00.000000,HMX,Hartmarx Corp
005505,01,2008-11-26 00:00:00.000000,2009-01-26 00:00:00.000000,HTMX,Hartmarx Corp
005505,01,2009-01-27 00:00:00.000000,2900-01-01 00:00:00.000000,HTMXQ,Hartmarx Corp
005518,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HAS,Hasbro Inc.
005543,01,1986-12-14 00:00:00.000000,2018-02-27 00:00:00.000000,HCN,Welltower Inc
005543,01,2018-02-28 00:00:00.000000,2900-01-01 00:00:00.000000,WELL,Welltower Inc
005563,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,GHB,Heileman (G) Brewing-Old
005568,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HNZ,The Kraft Heinz Co
005568,04,2015-03-17 00:00:00.000000,2015-07-05 00:00:00.000000,0183A,The Kraft Heinz Co
005568,04,2015-07-06 00:00:00.000000,2900-01-01 00:00:00.000000,KHC,The Kraft Heinz Co
005574,01,1986-12-14 00:00:00.000000,1997-09-10 00:00:00.000000,HC,Helene Curtis Industries
005574,01,1997-09-11 00:00:00.000000,2900-01-01 00:00:00.000000,HC.,Helene Curtis Industries
005581,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HP,Helmerich & Payne Inc.
005589,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HPC,Hercules Inc
005597,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HSY,Hershey Co (The)
005605,01,1987-04-30 00:00:00.000000,2900-01-01 00:00:00.000000,HBL,Heublein Inc
005606,01,1986-12-14 00:00:00.000000,2002-05-05 00:00:00.000000,HWP,HP Inc
005606,01,2002-05-06 00:00:00.000000,2900-01-01 00:00:00.000000,HPQ,HP Inc
005643,01,1986-12-14 00:00:00.000000,2013-12-04 00:00:00.000000,HLT,Hilton Worldwide Holdings Inc
005643,01,2013-12-05 00:00:00.000000,2900-01-01 00:00:00.000000,HLT.1,Hilton Worldwide Holdings Inc
005643,04,2013-09-20 00:00:00.000000,2013-12-04 00:00:00.000000,6795B,Hilton Worldwide Holdings Inc
005643,04,2013-12-05 00:00:00.000000,2900-01-01 00:00:00.000000,HLT,Hilton Worldwide Holdings Inc
005654,01,1987-04-30 00:00:00.000000,2900-01-01 00:00:00.000000,HOB,Hobart Corp
005657,01,1988-09-08 00:00:00.000000,1991-01-23 00:00:00.000000,HWC,Hoerner Waldorf Corp
005657,01,1998-05-01 00:00:00.000000,2018-05-30 00:00:00.000000,HWC.,Hoerner Waldorf Corp
005657,01,2018-05-31 00:00:00.000000,2900-01-01 00:00:00.000000,HWC.1,Hoerner Waldorf Corp
005662,01,1986-12-14 00:00:00.000000,2007-10-17 00:00:00.000000,HIA,Holiday Corp
005662,01,2007-10-18 00:00:00.000000,2900-01-01 00:00:00.000000,HIA.1,Holiday Corp
005667,01,1986-12-14 00:00:00.000000,2011-06-30 00:00:00.000000,HOC,HollyFrontier Corp
005667,01,2011-07-01 00:00:00.000000,2900-01-01 00:00:00.000000,HFC,HollyFrontier Corp
005669,01,1986-12-14 00:00:00.000000,1988-02-27 00:00:00.000000,HLY,Holly Sugar Corp
005669,01,1988-02-28 00:00:00.000000,1991-01-23 00:00:00.000000,HLYS,Holly Sugar Corp
005669,01,1991-01-24 00:00:00.000000,2900-01-01 00:00:00.000000,HLYS.1,Holly Sugar Corp
005680,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HD,Home Depot Inc. (The)
005686,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HM,Homestake Mining Co
005693,01,1986-12-14 00:00:00.000000,1999-12-01 00:00:00.000000,HON,Honeywell Inc
005693,01,1999-12-02 00:00:00.000000,2900-01-01 00:00:00.000000,HON.Z,Honeywell Inc
005696,01,1987-04-30 00:00:00.000000,1987-07-30 00:00:00.000000,0XY1.,Hooker Chemical Corp
005696,01,1987-07-31 00:00:00.000000,2900-01-01 00:00:00.000000,OXY.1,Hooker Chemical Corp
005709,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HRL,Hormel Foods Corp
005718,01,1986-12-14 00:00:00.000000,1989-04-12 00:00:00.000000,HCA,HCA Hospital Corp of America
005718,01,1989-04-13 00:00:00.000000,2900-01-01 00:00:00.000000,6770B,HCA Hospital Corp of America
005723,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HOT,Starwood Hotels & Resorts Worldwide Inc.
005735,01,1986-12-14 00:00:00.000000,2007-03-22 00:00:00.000000,HI,HSBC Finance Corp
005735,01,2007-03-23 00:00:00.000000,2900-01-01 00:00:00.000000,HI.2,HSBC Finance Corp
005742,01,1986-12-14 00:00:00.000000,1999-02-07 00:00:00.000000,HOU,CenterPoint Energy Inc.
005742,01,1999-02-08 00:00:00.000000,2002-09-30 00:00:00.000000,REI,CenterPoint Energy Inc.
005742,01,2002-10-01 00:00:00.000000,2900-01-01 00:00:00.000000,CNP,CenterPoint Energy Inc.
005744,01,1998-05-01 00:00:00.000000,2003-08-10 00:00:00.000000,ENE1,Houston Pipe Line Co
005744,01,2003-08-11 00:00:00.000000,2900-01-01 00:00:00.000000,ENRNQ1,Houston Pipe Line Co
005745,01,1987-04-30 00:00:00.000000,2900-01-01 00:00:00.000000,HOI,Houston Oil & Minerals Corp
005754,01,1987-04-30 00:00:00.000000,2900-01-01 00:00:00.000000,HJ,Howard Johnson Co
005762,01,1988-09-08 00:00:00.000000,1991-01-23 00:00:00.000000,HW,Howmet Corp
005762,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,HW.1,Howmet Corp
005767,01,1986-12-14 00:00:00.000000,1988-12-29 00:00:00.000000,IRC2,Hudson Bay Mining & Smelting
005767,01,1988-12-30 00:00:00.000000,1991-01-23 00:00:00.000000,5561B,Hudson Bay Mining & Smelting
005767,01,1991-01-24 00:00:00.000000,2900-01-01 00:00:00.000000,7606B,Hudson Bay Mining & Smelting
005775,01,1986-12-14 00:00:00.000000,1987-04-29 00:00:00.000000,HT,Hughes Tool Co
005775,01,1987-04-30 00:00:00.000000,1987-05-30 00:00:00.000000,BK01,Hughes Tool Co
005775,01,1987-05-31 00:00:00.000000,1988-08-30 00:00:00.000000,BHI1,Hughes Tool Co
005775,01,1988-08-31 00:00:00.000000,1991-01-23 00:00:00.000000,HT,Hughes Tool Co
005775,01,1991-01-24 00:00:00.000000,2900-01-01 00:00:00.000000,HT.,Hughes Tool Co
005776,01,1986-12-14 00:00:00.000000,1993-02-28 00:00:00.000000,HUM,Galen Health Care Inc
005776,01,1993-03-01 00:00:00.000000,1996-06-20 00:00:00.000000,GHC,Galen Health Care Inc
005776,01,1996-06-21 00:00:00.000000,1998-09-24 00:00:00.000000,GHC.,Galen Health Care Inc
005776,01,1998-09-25 00:00:00.000000,2900-01-01 00:00:00.000000,GHC.1,Galen Health Care Inc
005781,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,HI.,Hunt International Resources Corp
005781,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,HI.1,Hunt International Resources Corp
005783,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,JBHT,J.B. Hunt Transport Services Inc.
005786,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,HBAN,Huntington Bancshares Inc
005816,01,1987-04-30 00:00:00.000000,2900-01-01 00:00:00.000000,HYST,Hyster Co
005824,01,1986-12-14 00:00:00.000000,1988-12-29 00:00:00.000000,ICX,PepsiAmericas Inc.
005824,01,1988-12-30 00:00:00.000000,2001-01-23 00:00:00.000000,WH,PepsiAmericas Inc.
005824,01,2001-01-24 00:00:00.000000,2900-01-01 00:00:00.000000,PAS,PepsiAmericas Inc.
005842,01,1986-12-14 00:00:00.000000,1991-01-23 00:00:00.000000,IMSI,I M S International Inc
005842,01,1991-01-24 00:00:00.000000,2900-01-01 00:00:00.000000,IMSI.,I M S International Inc
005843,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,INA,INA Corp
005843,01,1998-05-01 00:00:00.000000,2011-06-09 00:00:00.000000,INA.,INA Corp
005843,01,2011-06-10 00:00:00.000000,2900-01-01 00:00:00.000000,INA.1,INA Corp
005848,01,1986-12-14 00:00:00.000000,1987-11-29 00:00:00.000000,OXY2,IBP Inc
005848,01,1987-11-30 00:00:00.000000,2014-01-09 00:00:00.000000,IBP,IBP Inc
005848,01,2014-01-10 00:00:00.000000,2900-01-01 00:00:00.000000,IBP.1,IBP Inc
005856,01,1988-09-08 00:00:00.000000,1988-10-30 00:00:00.000000,ITE,I-T-E Imperial Corp
005856,01,1988-10-31 00:00:00.000000,2900-01-01 00:00:00.000000,ITE.,I-T-E Imperial Corp
005860,01,1986-12-14 00:00:00.000000,1995-12-19 00:00:00.000000,ITT,ITT Inc
005860,01,1995-12-20 00:00:00.000000,2000-09-04 00:00:00.000000,IIN,ITT Inc
005860,01,2000-09-05 00:00:00.000000,2900-01-01 00:00:00.000000,ITT,ITT Inc
005870,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,IDA,IDACORP Inc.
005871,01,1986-12-14 00:00:00.000000,1995-03-23 00:00:00.000000,IDL,Ideal Basic Industries Inc
005871,01,1995-03-24 00:00:00.000000,2900-01-01 00:00:00.000000,IDL.1,Ideal Basic Industries Inc
005872,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,ID,Ideal Toy Corp
005872,01,1998-05-01 00:00:00.000000,2016-05-24 00:00:00.000000,ID.,Ideal Toy Corp
005872,01,2016-05-25 00:00:00.000000,2900-01-01 00:00:00.000000,ID.1,Ideal Toy Corp
005877,01,1986-12-14 00:00:00.000000,1994-06-07 00:00:00.000000,IPC,Illinova Corp
005877,01,1994-06-08 00:00:00.000000,2000-02-01 00:00:00.000000,ILN,Illinova Corp
005877,01,2000-02-02 00:00:00.000000,2000-02-08 00:00:00.000000,DYN,Illinova Corp
005877,01,2000-02-09 00:00:00.000000,2900-01-01 00:00:00.000000,ILN,Illinova Corp
005878,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,ITW,Illinois Tool Works Inc.
005885,01,1986-12-14 00:00:00.000000,1993-06-06 00:00:00.000000,IMNX,Immunex Corp
005885,01,1993-06-07 00:00:00.000000,1993-06-30 00:00:00.000000,IMNXD,Immunex Corp
005885,01,1993-07-01 00:00:00.000000,2900-01-01 00:00:00.000000,IMNX,Immunex Corp
005895,01,1986-12-14 00:00:00.000000,1992-04-16 00:00:00.000000,ICA,Imperial Corp of America
005895,01,1992-04-17 00:00:00.000000,2900-01-01 00:00:00.000000,ICA.,Imperial Corp of America
005905,01,1986-12-14 00:00:00.000000,2006-11-16 00:00:00.000000,N,Inco Ltd
005905,01,2006-11-17 00:00:00.000000,2900-01-01 00:00:00.000000,INCLF,Inco Ltd
005959,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,IR,Ingersoll-Rand PLC
005964,01,1986-12-14 00:00:00.000000,1991-01-23 00:00:00.000000,ITC,Ingredient Technology Corp
005964,01,1991-01-24 00:00:00.000000,2008-12-31 00:00:00.000000,ITC.,Ingredient Technology Corp
005964,01,2009-01-01 00:00:00.000000,2014-06-24 00:00:00.000000,ITC..,Ingredient Technology Corp
005964,01,2014-06-25 00:00:00.000000,2900-01-01 00:00:00.000000,ITC.1,Ingredient Technology Corp
005966,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,IN,Inland Container Corp
005966,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,IN.4,Inland Container Corp
005968,01,1986-12-14 00:00:00.000000,1999-02-28 00:00:00.000000,IAD,Ryerson Holding Corp
005968,01,1999-03-01 00:00:00.000000,2006-01-02 00:00:00.000000,RT,Ryerson Holding Corp
005968,01,2006-01-03 00:00:00.000000,2010-03-31 00:00:00.000000,RYI,Ryerson Holding Corp
005968,01,2010-04-01 00:00:00.000000,2900-01-01 00:00:00.000000,RYI.1,Ryerson Holding Corp
005979,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,IRC1,Inspiration Consolidated Copper Co
005979,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,9177A,Inspiration Consolidated Copper Co
006008,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,INTC,Intel Corp
006025,01,1986-12-14 00:00:00.000000,1996-03-05 00:00:00.000000,ISS,Furniture Brands International Inc.
006025,01,1996-03-06 00:00:00.000000,2013-08-27 00:00:00.000000,FBN,Furniture Brands International Inc.
006025,01,2013-08-28 00:00:00.000000,2013-09-09 00:00:00.000000,FBNI,Furniture Brands International Inc.
006025,01,2013-09-10 00:00:00.000000,2900-01-01 00:00:00.000000,FBNIQ,Furniture Brands International Inc.
006036,01,1986-12-14 00:00:00.000000,2008-12-31 00:00:00.000000,INGR,Intergraph Corp
006036,01,2009-01-01 00:00:00.000000,2900-01-01 00:00:00.000000,INGR.,Intergraph Corp
006038,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,IK,Interlake Corp
006058,01,1986-12-14 00:00:00.000000,1992-07-23 00:00:00.000000,IFC,Interfirst Corp
006058,01,1992-07-24 00:00:00.000000,2007-06-21 00:00:00.000000,IFC.,Interfirst Corp
006058,01,2007-06-22 00:00:00.000000,2900-01-01 00:00:00.000000,IFC.1,Interfirst Corp
006066,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,IBM,International Business Machines Corp
006078,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,IFF,International Flavors & Fragrances Inc
006081,01,1986-12-14 00:00:00.000000,2007-02-13 00:00:00.000000,NAV,Navistar International Corp
006081,01,2007-02-14 00:00:00.000000,2008-06-29 00:00:00.000000,NAVZ,Navistar International Corp
006081,01,2008-06-30 00:00:00.000000,2900-01-01 00:00:00.000000,NAV,Navistar International Corp
006096,01,1986-12-14 00:00:00.000000,1990-06-17 00:00:00.000000,IGL,Mallinckrodt Inc
006096,01,1990-06-18 00:00:00.000000,1994-03-15 00:00:00.000000,IMA,Mallinckrodt Inc
006096,01,1994-03-16 00:00:00.000000,2900-01-01 00:00:00.000000,MKG,Mallinckrodt Inc
006097,01,1986-12-14 00:00:00.000000,1990-07-11 00:00:00.000000,IGAM,International Game Technology
006097,01,1990-07-12 00:00:00.000000,1990-08-15 00:00:00.000000,IGAMD,International Game Technology
006097,01,1990-08-16 00:00:00.000000,1991-01-24 00:00:00.000000,IGAM,International Game Technology
006097,01,1991-01-25 00:00:00.000000,2015-04-06 00:00:00.000000,IGT,International Game Technology
006097,01,2015-04-07 00:00:00.000000,2900-01-01 00:00:00.000000,IGT.1,International Game Technology
006104,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,IP,International Paper Co
006127,01,1986-12-14 00:00:00.000000,2002-01-14 00:00:00.000000,ENE,Enron Corp
006127,01,2002-01-15 00:00:00.000000,2003-07-20 00:00:00.000000,3ENRNQ,Enron Corp
006127,01,2003-07-21 00:00:00.000000,2900-01-01 00:00:00.000000,ENRNQ,Enron Corp
006136,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,IPG,Interpublic Group of Cos Inc (The)
006178,01,1986-12-14 00:00:00.000000,2003-10-06 00:00:00.000000,IPL,IPALCO Enterprises Inc.
006178,01,2003-10-07 00:00:00.000000,2900-01-01 00:00:00.000000,AES4,IPALCO Enterprises Inc.
006216,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,JEC,Jacobs Engineering Group Inc.
006223,01,1986-12-14 00:00:00.000000,1993-11-30 00:00:00.000000,JWP,EMCOR Group Inc.
006223,01,1993-12-01 00:00:00.000000,1995-05-23 00:00:00.000000,3JWPI,EMCOR Group Inc.
006223,01,1995-05-24 00:00:00.000000,1996-01-07 00:00:00.000000,3EMCG,EMCOR Group Inc.
006223,01,1996-01-08 00:00:00.000000,2000-11-15 00:00:00.000000,EMCG,EMCOR Group Inc.
006223,01,2000-11-16 00:00:00.000000,2900-01-01 00:00:00.000000,EME,EMCOR Group Inc.
006226,01,1986-12-14 00:00:00.000000,1997-08-12 00:00:00.000000,JR,Fort James Corp
006226,01,1997-08-13 00:00:00.000000,2900-01-01 00:00:00.000000,FJ,Fort James Corp
006241,01,1986-12-14 00:00:00.000000,2015-06-15 00:00:00.000000,JP,Jefferson-Pilot Corp
006241,01,2015-06-16 00:00:00.000000,2900-01-01 00:00:00.000000,JP.1,Jefferson-Pilot Corp
006251,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,JERR,Jerrico Inc
006260,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,JWL,Jewel Cos Inc
006260,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,JWL.,Jewel Cos Inc
006266,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,JNJ,Johnson & Johnson
006268,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,JCI,Johnson Controls International Plc
006276,01,1987-04-30 00:00:00.000000,1987-05-30 00:00:00.000000,JOL,Jonathan Logan Inc
006276,01,1987-05-31 00:00:00.000000,2900-01-01 00:00:00.000000,JOL.,Jonathan Logan Inc
006288,01,1986-12-14 00:00:00.000000,2000-07-31 00:00:00.000000,JOS,Jostens Inc
006288,01,2000-08-01 00:00:00.000000,2003-07-20 00:00:00.000000,3JOSEA,Jostens Inc
006288,01,2003-07-21 00:00:00.000000,2900-01-01 00:00:00.000000,JOSEA,Jostens Inc
006291,02,1986-12-14 00:00:00.000000,1988-11-09 00:00:00.000000,JOY,Joy Technologies Inc
006291,02,1988-11-10 00:00:00.000000,1989-09-28 00:00:00.000000,5431B,Joy Technologies Inc
006291,02,1989-09-29 00:00:00.000000,1991-01-23 00:00:00.000000,5431C,Joy Technologies Inc
006291,02,1991-01-24 00:00:00.000000,2011-12-01 00:00:00.000000,JOY,Joy Technologies Inc
006291,02,2011-12-02 00:00:00.000000,2900-01-01 00:00:00.000000,JOY.1,Joy Technologies Inc
006304,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,KLAC,KLA Corp
006307,01,1986-12-14 00:00:00.000000,2002-12-18 00:00:00.000000,KM,Sears Holdings Corp
006307,01,2002-12-19 00:00:00.000000,2003-05-06 00:00:00.000000,3KMRTQ,Sears Holdings Corp
006307,01,2003-05-07 00:00:00.000000,2008-04-01 00:00:00.000000,KM,Sears Holdings Corp
006307,01,2008-04-02 00:00:00.000000,2009-03-02 00:00:00.000000,3KMRTQ,Sears Holdings Corp
006307,01,2009-03-03 00:00:00.000000,2900-01-01 00:00:00.000000,KMRTQ,Sears Holdings Corp
006307,03,2003-05-08 00:00:00.000000,2003-06-09 00:00:00.000000,3KMRT,Sears Holdings Corp
006307,03,2003-06-10 00:00:00.000000,2005-03-27 00:00:00.000000,KMRT,Sears Holdings Corp
006307,03,2005-03-28 00:00:00.000000,2018-10-23 00:00:00.000000,SHLD,Sears Holdings Corp
006307,03,2018-10-24 00:00:00.000000,2900-01-01 00:00:00.000000,SHLDQ,Sears Holdings Corp
006310,01,1986-12-14 00:00:00.000000,1999-10-07 00:00:00.000000,KNE,Kinder Morgan Inc.
006310,01,1999-10-08 00:00:00.000000,2008-12-31 00:00:00.000000,KMI,Kinder Morgan Inc.
006310,01,2009-01-01 00:00:00.000000,2011-01-03 00:00:00.000000,KMI.,Kinder Morgan Inc.
006310,01,2011-01-04 00:00:00.000000,2900-01-01 00:00:00.000000,KMI.1,Kinder Morgan Inc.
006310,04,2010-04-13 00:00:00.000000,2011-02-10 00:00:00.000000,5070B,Kinder Morgan Inc.
006310,04,2011-02-11 00:00:00.000000,2900-01-01 00:00:00.000000,KMI,Kinder Morgan Inc.
006318,01,1986-12-14 00:00:00.000000,1989-04-02 00:00:00.000000,KLU,Kaisertech Ltd
006318,01,1989-04-03 00:00:00.000000,2900-01-01 00:00:00.000000,5854A,Kaisertech Ltd
006319,01,1986-12-14 00:00:00.000000,1991-01-23 00:00:00.000000,KCC,Kaiser Cement Corp
006319,01,1991-01-24 00:00:00.000000,2007-06-21 00:00:00.000000,KCC.,Kaiser Cement Corp
006319,01,2007-06-22 00:00:00.000000,2900-01-01 00:00:00.000000,KCC.1,Kaiser Cement Corp
006335,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,KSU,Kansas City Southern
006338,01,1986-12-14 00:00:00.000000,1992-04-30 00:00:00.000000,KAN,Evergy Inc
006338,01,1992-05-01 00:00:00.000000,2018-06-04 00:00:00.000000,WR,Evergy Inc
006338,01,2018-06-05 00:00:00.000000,2900-01-01 00:00:00.000000,EVRG,Evergy Inc
006351,01,1986-12-14 00:00:00.000000,1989-03-07 00:00:00.000000,KB,Sunamerica Inc
006351,01,1989-03-08 00:00:00.000000,1993-02-07 00:00:00.000000,BRO,Sunamerica Inc
006351,01,1993-02-08 00:00:00.000000,1999-01-21 00:00:00.000000,SAI,Sunamerica Inc
006351,01,1999-01-22 00:00:00.000000,2008-12-31 00:00:00.000000,SAI.,Sunamerica Inc
006351,01,2009-01-01 00:00:00.000000,2900-01-01 00:00:00.000000,SAI.1,Sunamerica Inc
006361,01,1988-09-08 00:00:00.000000,1991-01-23 00:00:00.000000,KYR,Kayser-Roth Corp
006361,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,KYR.1,Kayser-Roth Corp
006367,01,1988-09-08 00:00:00.000000,1991-01-23 00:00:00.000000,KBR,Keebler Co
006367,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,KBR.1,Keebler Co
006375,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,K,Kellogg Co
006381,01,1988-09-08 00:00:00.000000,1991-01-23 00:00:00.000000,KW,Kelsey Hayes Co-Old
006381,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,KW.,Kelsey Hayes Co-Old
006387,01,1987-04-30 00:00:00.000000,2014-02-27 00:00:00.000000,KN,Kennecott Corp
006387,01,2014-02-28 00:00:00.000000,2900-01-01 00:00:00.000000,KN.1,Kennecott Corp
006394,01,1988-09-08 00:00:00.000000,2900-01-01 00:00:00.000000,KFC.,Kentucky Fried Chicken/DE
006403,01,1986-12-14 00:00:00.000000,2012-06-19 00:00:00.000000,KMG,Kerr-McGee Corp
